cliente_id,codigo_cliente,segmento,ciudad,pais,edad,ingreso_mensual,fecha_alta,estatus
4852,CLI-004852,Digital,Queretaro,Mexico,45,78546,2024-09-12,Activo
4853,CLI-004853,Nomina,Puebla,Mexico,47,93465,2025-07-01,Activo
4854,CLI-004854,Digital,Cali,Mexico,27,89103,2026-07-05,Inactivo
4855,CLI-004855,Pyme,Queretaro,Mexico,28,62578,2023-10-12,Inactivo
4856,CLI-004856,Pyme,Monterrey,Mexico,40,60698,2025-05-26,Activo
4857,CLI-004857,Pyme,Bogota,Mexico,30,14970,2022-08-29,Activo
4858,CLI-004858,Premium,Guadalajara,Colombia,41,38014,2021-04-21,Activo
4859,CLI-004859,Pyme,Monterrey,Mexico,37,22223,2022-01-03,Activo
4860,CLI-004860,Nomina,Monterrey,Mexico,31,86977,2026-03-04,Activo
4861,CLI-004861,Nomina,Cali,Colombia,27,86630,2025-07-07,Activo
4862,CLI-004862,Empresarial,Queretaro,Mexico,29,40799,2026-07-01,Activo
4863,CLI-004863,Pyme,Medellin,Mexico,60,66716,2024-12-30,Activo
4864,CLI-004864,Pyme,Guadalajara,Mexico,41,31862,2023-07-10,Activo
4865,CLI-004865,Premium,Puebla,Mexico,54,15295,2023-08-22,Activo
4866,CLI-004866,Nomina,Bogota,Mexico,30,17869,2024-08-30,Activo
4867,CLI-004867,Nomina,Cali,Mexico,53,65751,2025-09-21,Activo
4868,CLI-004868,Pyme,Guadalajara,Mexico,42,47794,2025-04-15,Activo
4869,CLI-004869,Pyme,Bogota,Mexico,43,52626,2022-06-27,Activo
4870,CLI-004870,Nomina,Guadalajara,Mexico,40,80857,2025-03-30,Inactivo
4871,CLI-004871,Digital,Medellin,Mexico,32,87510,2025-09-14,Activo
4872,CLI-004872,Pyme,Monterrey,Mexico,59,23436,2024-11-24,Activo
4873,CLI-004873,Nomina,Bogota,Mexico,31,96172,2021-09-21,Activo
4874,CLI-004874,Premium,Bogota,Colombia,37,23119,2025-07-19,Activo
4875,CLI-004875,Empresarial,CDMX,Mexico,38,46320,2022-08-23,Activo
4876,CLI-004876,Nomina,CDMX,Colombia,46,45190,2022-07-27,Inactivo
4877,CLI-004877,Digital,Cali,Mexico,58,13748,2021-09-04,Activo
4878,CLI-004878,Digital,CDMX,Mexico,39,84455,2025-03-20,Activo
4879,CLI-004879,Premium,CDMX,Colombia,34,20491,2021-04-01,Activo
4880,CLI-004880,Nomina,Cali,Colombia,28,96456,2025-10-08,Inactivo
4881,CLI-004881,Digital,Puebla,Colombia,58,94573,2023-03-06,Activo
4882,CLI-004882,Nomina,Queretaro,Colombia,31,71181,2023-09-04,Activo
4883,CLI-004883,Nomina,Puebla,Mexico,37,62406,2023-03-10,Inactivo
4884,CLI-004884,Premium,Monterrey,Mexico,22,14070,2026-03-18,Inactivo
4885,CLI-004885,Nomina,Puebla,Mexico,30,51950,2025-04-28,Inactivo
4886,CLI-004886,Empresarial,CDMX,Colombia,46,23269,2022-10-25,Inactivo
4887,CLI-004887,Digital,Bogota,Mexico,40,37130,2024-02-05,Activo
4888,CLI-004888,Empresarial,Cali,Colombia,47,23339,2025-06-01,Activo
4889,CLI-004889,Premium,Queretaro,Mexico,47,56118,2022-02-13,Activo
4890,CLI-004890,Premium,Puebla,Colombia,24,41207,2025-06-24,Activo
4891,CLI-004891,Digital,CDMX,Mexico,32,84228,2023-07-22,Inactivo
4892,CLI-004892,Pyme,Medellin,Colombia,59,55767,2022-06-22,Activo
4893,CLI-004893,Digital,Cali,Mexico,20,63566,2025-07-08,Activo
4894,CLI-004894,Premium,Cali,Mexico,41,84073,2022-04-23,Activo
4895,CLI-004895,Nomina,Monterrey,Mexico,49,42172,2022-01-31,Activo
4896,CLI-004896,Nomina,CDMX,Colombia,58,39071,2025-01-25,Activo
4897,CLI-004897,Empresarial,Queretaro,Mexico,38,29636,2025-10-24,Activo
4898,CLI-004898,Pyme,Medellin,Colombia,62,37777,2022-03-03,Activo
4899,CLI-004899,Premium,Bogota,Mexico,54,49287,2025-06-13,Inactivo
4900,CLI-004900,Pyme,Medellin,Colombia,35,90844,2025-10-29,Activo
4901,CLI-004901,Nomina,Monterrey,Colombia,44,34140,2024-03-02,Activo
4902,CLI-004902,Digital,CDMX,Mexico,34,23291,2025-10-23,Activo
4903,CLI-004903,Digital,Cali,Mexico,45,76471,2021-03-29,Activo
4904,CLI-004904,Nomina,Medellin,Mexico,31,86608,2021-06-21,Activo
4905,CLI-004905,Nomina,CDMX,Mexico,43,32228,2024-04-11,Activo
4906,CLI-004906,Pyme,CDMX,Mexico,23,19601,2025-11-20,Activo
4907,CLI-004907,Pyme,Cali,Mexico,51,38664,2022-10-20,Activo
4908,CLI-004908,Empresarial,Medellin,Mexico,31,22492,2025-02-12,Activo
4909,CLI-004909,Nomina,Puebla,Mexico,32,54001,2025-11-26,Activo
4910,CLI-004910,Pyme,Monterrey,Mexico,23,61894,2023-10-18,Activo
4911,CLI-004911,Nomina,Guadalajara,Mexico,35,62291,2022-02-16,Activo
4912,CLI-004912,Digital,CDMX,Mexico,62,13936,2026-03-17,Inactivo
4913,CLI-004913,Pyme,Cali,Mexico,57,80304,2025-05-29,Activo
4914,CLI-004914,Pyme,Monterrey,Mexico,33,45768,2022-04-09,Activo
4915,CLI-004915,Digital,Bogota,Mexico,61,15845,2024-02-04,Activo
4916,CLI-004916,Nomina,Guadalajara,Colombia,21,29627,2024-05-25,Activo
4917,CLI-004917,Digital,Puebla,Colombia,55,48943,2022-01-01,Activo
4918,CLI-004918,Empresarial,Puebla,Mexico,33,63573,2026-05-10,Activo
4919,CLI-004919,Empresarial,CDMX,Mexico,58,30511,2024-09-17,Activo
4920,CLI-004920,Nomina,Cali,Mexico,48,59678,2024-08-22,Activo
4921,CLI-004921,Nomina,Queretaro,Colombia,28,30454,2023-02-06,Inactivo
4922,CLI-004922,Pyme,Bogota,Colombia,34,66934,2024-12-13,Activo
4923,CLI-004923,Nomina,CDMX,Mexico,20,20475,2022-04-26,Activo
4924,CLI-004924,Premium,Bogota,Mexico,64,75172,2025-01-18,Inactivo
4925,CLI-004925,Premium,Guadalajara,Colombia,60,45806,2025-02-09,Inactivo
4926,CLI-004926,Digital,Monterrey,Mexico,51,83175,2023-07-04,Activo
4927,CLI-004927,Nomina,Monterrey,Mexico,34,51019,2025-10-01,Activo
4928,CLI-004928,Nomina,Guadalajara,Colombia,63,53652,2025-07-18,Activo
4929,CLI-004929,Nomina,Monterrey,Mexico,31,96773,2023-08-12,Inactivo
4930,CLI-004930,Premium,Cali,Colombia,62,35014,2023-05-16,Inactivo
4931,CLI-004931,Pyme,Bogota,Mexico,23,71618,2023-06-24,Activo
4932,CLI-004932,Empresarial,Bogota,Mexico,33,30628,2024-11-30,Activo
4933,CLI-004933,Premium,CDMX,Mexico,36,35284,2025-10-26,Inactivo
4934,CLI-004934,Empresarial,Queretaro,Mexico,36,31008,2021-10-18,Inactivo
4935,CLI-004935,Premium,Puebla,Mexico,50,76805,2025-12-28,Activo
4936,CLI-004936,Pyme,Cali,Colombia,47,75808,2024-05-09,Activo
4937,CLI-004937,Digital,Monterrey,Mexico,25,53316,2026-07-10,Inactivo
4938,CLI-004938,Pyme,CDMX,Mexico,51,82579,2023-12-18,Activo
4939,CLI-004939,Empresarial,CDMX,Mexico,38,27940,2025-01-15,Activo
4940,CLI-004940,Premium,Guadalajara,Mexico,23,87672,2024-10-03,Activo
4941,CLI-004941,Nomina,Monterrey,Mexico,52,72047,2023-01-09,Activo
4942,CLI-004942,Nomina,Queretaro,Mexico,50,53191,2021-08-20,Inactivo
4943,CLI-004943,Digital,Puebla,Colombia,43,53728,2024-10-08,Activo
4944,CLI-004944,Nomina,Monterrey,Colombia,50,15286,2024-05-14,Activo
4945,CLI-004945,Premium,Monterrey,Mexico,30,92080,2025-05-14,Activo
4946,CLI-004946,Digital,Monterrey,Colombia,34,70604,2026-01-13,Inactivo
4947,CLI-004947,Pyme,Queretaro,Mexico,28,19853,2021-09-17,Inactivo
4948,CLI-004948,Premium,Monterrey,Mexico,23,19579,2021-06-24,Activo
4949,CLI-004949,Premium,Queretaro,Colombia,60,58224,2022-07-07,Inactivo
4950,CLI-004950,Premium,Queretaro,Mexico,45,82455,2023-03-29,Inactivo
4951,CLI-004951,Digital,CDMX,Mexico,30,39275,2023-12-19,Activo
4952,CLI-004952,Digital,Puebla,Colombia,64,24239,2024-10-08,Activo
4953,CLI-004953,Nomina,Monterrey,Mexico,62,20073,2025-02-17,Activo
4954,CLI-004954,Digital,CDMX,Mexico,29,17713,2023-05-11,Activo
4955,CLI-004955,Premium,Puebla,Mexico,50,9528,2023-10-21,Activo
4956,CLI-004956,Pyme,Puebla,Mexico,26,25338,2024-05-30,Activo
4957,CLI-004957,Premium,Bogota,Mexico,40,43243,2022-09-02,Activo
4958,CLI-004958,Digital,Monterrey,Mexico,55,87189,2022-01-31,Activo
4959,CLI-004959,Pyme,Bogota,Mexico,20,75716,2024-12-25,Activo
4960,CLI-004960,Digital,Monterrey,Mexico,37,75333,2024-11-23,Activo
4961,CLI-004961,Pyme,Monterrey,Mexico,25,54337,2022-07-21,Activo
4962,CLI-004962,Pyme,Cali,Mexico,57,85125,2022-12-28,Activo
4963,CLI-004963,Pyme,Bogota,Mexico,26,14040,2024-11-03,Inactivo
4964,CLI-004964,Empresarial,Medellin,Colombia,24,91711,2023-12-03,Activo
4965,CLI-004965,Premium,Queretaro,Colombia,29,43218,2024-07-26,Activo
4966,CLI-004966,Digital,Cali,Mexico,27,14627,2025-04-29,Activo
4967,CLI-004967,Empresarial,Queretaro,Mexico,20,26095,2022-12-06,Activo
4968,CLI-004968,Digital,Bogota,Mexico,64,10778,2025-06-11,Activo
4969,CLI-004969,Pyme,Bogota,Mexico,24,26078,2022-10-14,Activo
4970,CLI-004970,Nomina,Bogota,Colombia,34,48647,2026-02-19,Activo
4971,CLI-004971,Nomina,Medellin,Colombia,31,41224,2023-12-06,Activo
4972,CLI-004972,Premium,CDMX,Colombia,54,37679,2025-02-12,Inactivo
4973,CLI-004973,Pyme,Queretaro,Mexico,35,79939,2023-05-24,Activo
4974,CLI-004974,Premium,Cali,Colombia,60,14645,2026-01-05,Activo
4975,CLI-004975,Premium,Puebla,Mexico,31,73329,2024-06-09,Activo
4976,CLI-004976,Premium,Monterrey,Mexico,64,94293,2022-10-28,Inactivo
4977,CLI-004977,Pyme,Medellin,Mexico,49,71759,2023-08-03,Inactivo
4978,CLI-004978,Empresarial,Cali,Mexico,45,31719,2022-05-30,Activo
4979,CLI-004979,Empresarial,Medellin,Colombia,34,51223,2022-03-31,Activo
4980,CLI-004980,Pyme,Bogota,Mexico,44,83982,2024-10-17,Activo
4981,CLI-004981,Digital,Cali,Colombia,51,60436,2026-03-07,Activo
4982,CLI-004982,Pyme,Puebla,Mexico,28,93148,2023-08-02,Activo
4983,CLI-004983,Digital,Medellin,Colombia,54,76095,2024-07-28,Activo
4984,CLI-004984,Nomina,Medellin,Mexico,48,10762,2024-07-30,Activo
4985,CLI-004985,Pyme,Guadalajara,Mexico,43,56142,2021-03-23,Activo
4986,CLI-004986,Nomina,Guadalajara,Colombia,60,91377,2022-10-11,Activo
4987,CLI-004987,Premium,Cali,Mexico,54,60006,2024-05-03,Inactivo
4988,CLI-004988,Premium,Guadalajara,Mexico,20,66218,2025-06-13,Inactivo
4989,CLI-004989,Premium,Cali,Mexico,38,8087,2023-03-02,Activo
4990,CLI-004990,Digital,Monterrey,Mexico,34,80498,2022-01-30,Inactivo
4991,CLI-004991,Premium,Puebla,Mexico,31,81683,2025-07-28,Activo
4992,CLI-004992,Pyme,Bogota,Mexico,62,97511,2025-03-11,Activo
4993,CLI-004993,Premium,Queretaro,Colombia,30,67497,2022-07-16,Activo
4994,CLI-004994,Premium,Queretaro,Mexico,27,27111,2026-02-26,Inactivo
4995,CLI-004995,Empresarial,Puebla,Colombia,25,32491,2023-12-18,Activo
4996,CLI-004996,Nomina,CDMX,Mexico,22,9272,2026-03-06,Activo
4997,CLI-004997,Nomina,Monterrey,Colombia,54,9170,2026-07-14,Inactivo
4998,CLI-004998,Digital,Cali,Colombia,40,54715,2021-07-15,Activo
4999,CLI-004999,Premium,Medellin,Mexico,33,52653,2025-05-03,Activo
5000,CLI-005000,Premium,Medellin,Mexico,21,62394,2026-02-06,Activo
5001,CLI-005001,Premium,Cali,Mexico,23,27713,2026-01-28,Inactivo
5002,CLI-005002,Pyme,Guadalajara,Mexico,48,66927,2022-10-15,Activo
5003,CLI-005003,Nomina,CDMX,Colombia,49,25669,2024-09-27,Activo
5004,CLI-005004,Digital,Queretaro,Mexico,45,13675,2025-09-06,Activo
5005,CLI-005005,Digital,Bogota,Mexico,52,28544,2022-06-13,Activo
5006,CLI-005006,Premium,Puebla,Mexico,41,84733,2026-06-23,Activo
5007,CLI-005007,Empresarial,Medellin,Mexico,62,88665,2022-02-01,Inactivo
5008,CLI-005008,Digital,Medellin,Mexico,29,63070,2021-05-05,Activo
5009,CLI-005009,Premium,Monterrey,Mexico,49,9921,2026-02-16,Activo
5010,CLI-005010,Pyme,Bogota,Mexico,29,64114,2022-12-05,Activo
5011,CLI-005011,Nomina,Puebla,Mexico,42,86971,2024-02-03,Activo
5012,CLI-005012,Pyme,CDMX,Mexico,30,82241,2026-02-05,Inactivo
5013,CLI-005013,Premium,CDMX,Mexico,40,83799,2023-12-22,Activo
5014,CLI-005014,Empresarial,Medellin,Colombia,45,62610,2022-06-30,Inactivo
5015,CLI-005015,Nomina,Guadalajara,Colombia,64,36763,2024-04-11,Activo
5016,CLI-005016,Premium,Medellin,Mexico,50,9165,2024-05-21,Activo
5017,CLI-005017,Premium,Puebla,Mexico,48,31966,2023-05-28,Activo
5018,CLI-005018,Nomina,Monterrey,Colombia,40,25041,2024-06-16,Activo
5019,CLI-005019,Premium,Cali,Mexico,24,75059,2024-12-10,Activo
5020,CLI-005020,Digital,Monterrey,Colombia,63,34745,2022-03-27,Inactivo
5021,CLI-005021,Premium,Cali,Mexico,52,66923,2021-06-25,Activo
5022,CLI-005022,Nomina,CDMX,Mexico,62,76571,2026-02-09,Activo
5023,CLI-005023,Digital,Puebla,Mexico,30,85814,2026-04-07,Activo
5024,CLI-005024,Pyme,Puebla,Colombia,49,13426,2024-05-29,Inactivo
5025,CLI-005025,Empresarial,CDMX,Mexico,29,74171,2021-03-29,Inactivo
5026,CLI-005026,Pyme,Puebla,Colombia,27,51638,2023-11-20,Activo
5027,CLI-005027,Pyme,Bogota,Colombia,60,41914,2022-11-27,Inactivo
5028,CLI-005028,Digital,Queretaro,Mexico,48,87716,2025-12-01,Inactivo
5029,CLI-005029,Premium,Monterrey,Mexico,59,38352,2024-02-05,Activo
5030,CLI-005030,Empresarial,Guadalajara,Mexico,44,82150,2025-07-25,Activo
5031,CLI-005031,Pyme,Bogota,Colombia,26,15981,2026-01-26,Activo
5032,CLI-005032,Digital,Medellin,Colombia,50,89835,2024-08-09,Inactivo
5033,CLI-005033,Empresarial,Monterrey,Mexico,56,93741,2021-03-18,Activo
5034,CLI-005034,Nomina,Bogota,Mexico,64,50263,2022-07-12,Inactivo
5035,CLI-005035,Digital,Puebla,Mexico,64,25029,2026-01-01,Activo
5036,CLI-005036,Nomina,Queretaro,Mexico,54,72145,2025-09-17,Inactivo
5037,CLI-005037,Pyme,Queretaro,Mexico,59,76786,2021-12-28,Activo
5038,CLI-005038,Pyme,Queretaro,Colombia,24,53162,2025-03-03,Activo
5039,CLI-005039,Nomina,Queretaro,Mexico,44,55685,2021-08-16,Activo
5040,CLI-005040,Pyme,CDMX,Colombia,35,28219,2025-07-24,Inactivo
5041,CLI-005041,Premium,Puebla,Mexico,50,86397,2026-08-16,Inactivo
5042,CLI-005042,Premium,Medellin,Colombia,36,17024,2022-02-20,Activo
5043,CLI-005043,Digital,Bogota,Mexico,26,74523,2024-08-31,Activo
5044,CLI-005044,Nomina,Queretaro,Colombia,34,34295,2023-04-02,Activo
5045,CLI-005045,Pyme,Bogota,Mexico,59,56444,2025-07-09,Activo
5046,CLI-005046,Empresarial,Queretaro,Mexico,46,66596,2025-02-02,Activo
5047,CLI-005047,Empresarial,Guadalajara,Mexico,37,29968,2022-01-04,Activo
5048,CLI-005048,Nomina,Puebla,Colombia,63,21702,2022-06-18,Activo
5049,CLI-005049,Pyme,Cali,Mexico,22,82283,2025-02-13,Inactivo
5050,CLI-005050,Premium,Queretaro,Mexico,39,97887,2025-04-13,Activo
5051,CLI-005051,Pyme,Cali,Mexico,62,13496,2021-06-20,Activo
5052,CLI-005052,Premium,Medellin,Mexico,64,95398,2023-10-21,Activo
5053,CLI-005053,Pyme,CDMX,Colombia,44,37816,2023-04-22,Inactivo
5054,CLI-005054,Empresarial,Guadalajara,Colombia,35,76743,2026-02-07,Activo
5055,CLI-005055,Pyme,Puebla,Mexico,52,77672,2022-08-01,Activo
5056,CLI-005056,Digital,Guadalajara,Mexico,20,45696,2026-07-30,Activo
5057,CLI-005057,Pyme,Bogota,Mexico,57,64183,2021-09-11,Activo
5058,CLI-005058,Empresarial,Guadalajara,Mexico,23,10152,2024-07-18,Activo
5059,CLI-005059,Premium,Monterrey,Mexico,61,84353,2025-11-12,Activo
5060,CLI-005060,Pyme,Medellin,Colombia,32,88722,2022-06-08,Activo
5061,CLI-005061,Pyme,Bogota,Colombia,20,14864,2026-04-21,Inactivo
5062,CLI-005062,Digital,Medellin,Mexico,36,23204,2023-01-20,Activo
5063,CLI-005063,Pyme,Cali,Mexico,39,48006,2025-04-16,Activo
5064,CLI-005064,Empresarial,Bogota,Colombia,42,15252,2024-03-07,Inactivo
5065,CLI-005065,Pyme,Bogota,Mexico,45,79968,2023-08-26,Activo
5066,CLI-005066,Digital,Queretaro,Mexico,56,24191,2021-06-05,Inactivo
5067,CLI-005067,Nomina,Medellin,Mexico,42,85357,2022-12-13,Activo
5068,CLI-005068,Empresarial,Medellin,Mexico,25,81381,2024-05-22,Activo
5069,CLI-005069,Pyme,CDMX,Mexico,22,74300,2021-04-09,Activo
5070,CLI-005070,Digital,Queretaro,Mexico,47,29475,2025-04-27,Inactivo
5071,CLI-005071,Digital,Monterrey,Colombia,27,30554,2024-07-01,Activo
5072,CLI-005072,Empresarial,Queretaro,Mexico,32,12255,2021-09-04,Inactivo
5073,CLI-005073,Empresarial,Medellin,Mexico,37,31120,2023-05-30,Activo
5074,CLI-005074,Nomina,Bogota,Colombia,53,9724,2025-06-11,Activo
5075,CLI-005075,Premium,Monterrey,Mexico,45,66982,2022-02-18,Activo
5076,CLI-005076,Nomina,Monterrey,Mexico,63,75855,2025-03-08,Activo
5077,CLI-005077,Empresarial,Bogota,Mexico,21,36346,2023-08-16,Inactivo
5078,CLI-005078,Premium,Guadalajara,Mexico,22,30782,2025-04-07,Activo
5079,CLI-005079,Pyme,CDMX,Mexico,25,92569,2021-12-30,Activo
5080,CLI-005080,Pyme,Monterrey,Mexico,50,53371,2025-02-26,Inactivo
5081,CLI-005081,Pyme,Bogota,Mexico,29,34439,2025-02-24,Activo
5082,CLI-005082,Pyme,CDMX,Mexico,37,73665,2022-06-22,Inactivo
5083,CLI-005083,Digital,Monterrey,Mexico,45,56891,2025-08-14,Activo
5084,CLI-005084,Pyme,Bogota,Mexico,58,79147,2022-12-17,Activo
5085,CLI-005085,Pyme,Monterrey,Mexico,54,18527,2026-07-29,Activo
5086,CLI-005086,Digital,Monterrey,Colombia,36,70095,2024-04-25,Activo
5087,CLI-005087,Empresarial,Cali,Mexico,53,46462,2024-06-25,Activo
5088,CLI-005088,Premium,Guadalajara,Colombia,44,30364,2025-05-03,Activo
5089,CLI-005089,Pyme,Queretaro,Colombia,43,76028,2025-06-20,Activo
5090,CLI-005090,Digital,Cali,Mexico,36,74645,2021-11-04,Activo
5091,CLI-005091,Premium,Queretaro,Mexico,28,80521,2022-02-03,Inactivo
5092,CLI-005092,Pyme,Medellin,Mexico,31,80871,2023-12-31,Activo
5093,CLI-005093,Premium,Monterrey,Colombia,29,86249,2024-03-18,Activo
5094,CLI-005094,Pyme,Queretaro,Mexico,45,45531,2023-10-01,Activo
5095,CLI-005095,Pyme,Medellin,Colombia,35,51135,2024-03-16,Activo
5096,CLI-005096,Nomina,Cali,Mexico,54,30574,2024-10-17,Activo
5097,CLI-005097,Empresarial,Queretaro,Colombia,46,91026,2023-11-01,Activo
5098,CLI-005098,Pyme,CDMX,Mexico,63,36239,2023-04-03,Activo
5099,CLI-005099,Pyme,Puebla,Colombia,27,17367,2022-12-04,Activo
5100,CLI-005100,Premium,Bogota,Colombia,50,46191,2021-08-14,Activo
5101,CLI-005101,Pyme,Queretaro,Mexico,38,35738,2026-04-16,Activo
5102,CLI-005102,Premium,Monterrey,Colombia,61,45762,2021-07-25,Activo
5103,CLI-005103,Nomina,Monterrey,Mexico,27,82872,2023-08-24,Activo
5104,CLI-005104,Digital,Medellin,Mexico,42,58599,2023-03-01,Activo
5105,CLI-005105,Pyme,Bogota,Mexico,62,60425,2023-04-03,Activo
5106,CLI-005106,Digital,Monterrey,Colombia,35,97945,2022-05-31,Inactivo
5107,CLI-005107,Nomina,Bogota,Mexico,55,27305,2021-10-01,Activo
5108,CLI-005108,Premium,Monterrey,Mexico,42,52374,2025-12-31,Inactivo
5109,CLI-005109,Empresarial,Monterrey,Colombia,58,32389,2025-01-01,Activo
5110,CLI-005110,Digital,Monterrey,Colombia,36,12062,2025-05-15,Inactivo
5111,CLI-005111,Nomina,Bogota,Mexico,54,48008,2021-03-30,Activo
5112,CLI-005112,Premium,Queretaro,Mexico,52,53297,2021-10-03,Activo
5113,CLI-005113,Pyme,Puebla,Mexico,32,97540,2022-10-12,Activo
5114,CLI-005114,Digital,Guadalajara,Colombia,25,84743,2021-08-21,Activo
5115,CLI-005115,Nomina,Puebla,Mexico,59,97261,2024-03-27,Inactivo
5116,CLI-005116,Premium,Medellin,Colombia,51,92602,2021-05-17,Activo
5117,CLI-005117,Digital,Cali,Colombia,57,37035,2021-05-05,Activo
5118,CLI-005118,Nomina,Bogota,Mexico,55,70388,2023-12-17,Activo
5119,CLI-005119,Pyme,Bogota,Mexico,48,50792,2021-08-04,Activo
5120,CLI-005120,Pyme,Cali,Mexico,36,79394,2026-06-02,Activo
5121,CLI-005121,Empresarial,Puebla,Mexico,42,39691,2024-01-17,Inactivo
5122,CLI-005122,Premium,Cali,Colombia,45,71596,2022-11-26,Activo
5123,CLI-005123,Premium,Bogota,Mexico,38,79708,2025-01-20,Inactivo
5124,CLI-005124,Premium,Queretaro,Mexico,21,34470,2023-11-15,Activo
5125,CLI-005125,Premium,Bogota,Mexico,26,85815,2022-01-11,Activo
5126,CLI-005126,Nomina,Monterrey,Mexico,23,65631,2021-03-31,Activo
5127,CLI-005127,Pyme,Monterrey,Mexico,59,19350,2024-05-19,Inactivo
5128,CLI-005128,Pyme,Puebla,Colombia,27,66803,2022-12-09,Activo
5129,CLI-005129,Nomina,Bogota,Mexico,51,71264,2026-06-30,Inactivo
5130,CLI-005130,Pyme,CDMX,Mexico,51,86376,2024-02-04,Activo
5131,CLI-005131,Nomina,Medellin,Mexico,56,72099,2024-07-28,Activo
5132,CLI-005132,Empresarial,Monterrey,Mexico,30,65143,2025-02-25,Activo
5133,CLI-005133,Digital,Bogota,Mexico,45,27913,2025-06-13,Activo
5134,CLI-005134,Empresarial,Bogota,Colombia,40,67898,2024-09-02,Inactivo
5135,CLI-005135,Pyme,Cali,Mexico,34,28192,2026-01-15,Activo
5136,CLI-005136,Empresarial,Medellin,Colombia,61,58408,2025-01-18,Activo
5137,CLI-005137,Pyme,Puebla,Mexico,21,9002,2022-08-25,Activo
5138,CLI-005138,Empresarial,CDMX,Colombia,27,93164,2026-06-23,Activo
5139,CLI-005139,Premium,Medellin,Mexico,25,25186,2021-08-04,Activo
5140,CLI-005140,Empresarial,Cali,Mexico,39,23600,2021-07-24,Activo
5141,CLI-005141,Premium,Medellin,Mexico,39,11149,2023-02-15,Activo
5142,CLI-005142,Pyme,Monterrey,Mexico,54,60864,2022-07-16,Activo
5143,CLI-005143,Pyme,Medellin,Mexico,59,30542,2024-11-03,Activo
5144,CLI-005144,Empresarial,Puebla,Mexico,54,30606,2021-12-02,Activo
5145,CLI-005145,Nomina,CDMX,Colombia,39,22355,2025-08-05,Activo
5146,CLI-005146,Digital,Puebla,Mexico,23,21383,2022-11-04,Inactivo
5147,CLI-005147,Digital,Guadalajara,Colombia,25,68763,2025-03-29,Inactivo
5148,CLI-005148,Premium,Bogota,Mexico,64,8217,2025-03-13,Activo
5149,CLI-005149,Nomina,Bogota,Mexico,45,32522,2022-06-08,Activo
5150,CLI-005150,Empresarial,Bogota,Mexico,54,93356,2023-08-23,Inactivo
5151,CLI-005151,Empresarial,Bogota,Colombia,25,20218,2024-06-22,Activo
5152,CLI-005152,Digital,Queretaro,Mexico,20,84651,2024-11-25,Activo
5153,CLI-005153,Premium,Medellin,Mexico,49,97033,2026-06-12,Activo
5154,CLI-005154,Nomina,Guadalajara,Colombia,21,97457,2023-08-25,Activo
5155,CLI-005155,Digital,Cali,Mexico,64,71918,2024-10-21,Activo
5156,CLI-005156,Digital,Bogota,Colombia,46,11423,2025-08-31,Activo
5157,CLI-005157,Pyme,CDMX,Mexico,38,35311,2026-07-21,Activo
5158,CLI-005158,Digital,Guadalajara,Colombia,33,46715,2024-03-21,Activo
5159,CLI-005159,Pyme,Queretaro,Mexico,50,73451,2023-07-30,Inactivo
5160,CLI-005160,Pyme,Guadalajara,Mexico,56,63970,2022-03-01,Inactivo
5161,CLI-005161,Pyme,Cali,Colombia,46,84251,2024-07-18,Inactivo
5162,CLI-005162,Nomina,Guadalajara,Mexico,57,75058,2024-08-26,Inactivo
5163,CLI-005163,Pyme,Bogota,Colombia,54,43167,2023-12-27,Inactivo
5164,CLI-005164,Premium,CDMX,Mexico,64,64126,2022-01-09,Activo
5165,CLI-005165,Empresarial,Queretaro,Colombia,33,17038,2025-03-11,Activo
5166,CLI-005166,Pyme,Cali,Colombia,45,37067,2022-04-29,Activo
5167,CLI-005167,Nomina,Guadalajara,Mexico,26,32409,2022-09-10,Inactivo
5168,CLI-005168,Empresarial,Puebla,Mexico,28,16886,2025-06-25,Inactivo
5169,CLI-005169,Pyme,Medellin,Colombia,42,36854,2024-07-02,Activo
5170,CLI-005170,Nomina,Monterrey,Mexico,45,36106,2021-05-24,Activo
5171,CLI-005171,Pyme,Bogota,Colombia,57,68780,2024-01-30,Activo
5172,CLI-005172,Premium,Cali,Mexico,27,47003,2024-07-29,Activo
5173,CLI-005173,Nomina,Monterrey,Colombia,38,20786,2024-03-01,Activo
5174,CLI-005174,Nomina,Puebla,Mexico,56,50301,2025-05-30,Activo
5175,CLI-005175,Premium,Queretaro,Mexico,53,38995,2024-10-25,Inactivo
5176,CLI-005176,Empresarial,Medellin,Colombia,21,89458,2022-05-21,Inactivo
5177,CLI-005177,Empresarial,Cali,Mexico,58,52742,2022-12-18,Activo
5178,CLI-005178,Nomina,Monterrey,Colombia,20,75401,2023-01-21,Activo
5179,CLI-005179,Pyme,Guadalajara,Mexico,29,16593,2021-11-08,Activo
5180,CLI-005180,Digital,Queretaro,Mexico,29,93480,2022-08-24,Activo
